composite_name,latitude,longitude
"Wisconsin > Ice Pit (CLOSED), The",44.4382,-88.177
Wisconsin > Interstate Park,45.397778571428574,-92.65085971428572
Wisconsin > Jake's Rock,42.939,-88.0598
Wisconsin > Jim Falls,45.05614625,-91.27031625000001
Wisconsin > La Crosse Blufflands,43.83278,-91.19991
Wisconsin > Lafayette & Summit,43.056,-87.88611
Wisconsin > Lake Edge Park,43.08193,-89.31726
Wisconsin > Lime-Kiln Park,43.17835333333333,-88.11361333333333
Wisconsin > Lone Rock,43.1652,-90.1987
"Wisconsin > M (Platte Mound), The",42.768051428571425,-90.40633285714286
Wisconsin > Madison West Side Area,43.07362,-89.43586
Wisconsin > Milwaukee Bayview,42.99284,-87.89071
Wisconsin > Milwaukee Lakefront,43.05113,-87.8893
Wisconsin > Monico Boulders,45.54011,-89.16461
Wisconsin > Morgan County Park,45.67172,-87.89192
"Wisconsin > Mountain, WI Bouldering Area",45.1851,-88.4737
Wisconsin > Mt. Simon,44.83306,-91.50696
Wisconsin > Necedah (Petenwell Rock),44.04517533333333,-90.01986733333334
Wisconsin > Nelligan Lake,45.22868,-88.32224
Wisconsin > Niagara Bouldering,45.69488,-87.94405
Wisconsin > Oak Leaf Bike Trail - Sidney,43.12849,-87.94586
Wisconsin > Oak Leaf Bike Trail - Wilson,43.10136,-87.90486
Wisconsin > Oak Leaf Trail - North Point Lighthouse,43.06514,-87.87127
Wisconsin > Old Grade Road Bouldering,46.313895,-91.00893375
Wisconsin > Pier County Park,44.46519,-89.47269
Wisconsin > Quarry Lake Park,42.7467,-87.82216
Wisconsin > Quartz Hill Trail,45.37465,-88.62906
Wisconsin > RadioShack Offwidth,43.03887,-87.93375
Wisconsin > Razor Wall,44.3936,-89.8219
Wisconsin > Redgranite Quarry,44.04338,-89.09805
Wisconsin > Rib Mountain,44.921066,-89.69458066666667
Wisconsin > Rock Behind the Rugby Field,42.7301,-90.49846
Wisconsin > Sauk Prairie Recreation Area (Forbidden Rocks),43.38507,-89.74578
Wisconsin > Stevens Point Buildering,44.5276,-89.5703
"Wisconsin > Stoughton, WI",42.9167,-89.2198
Wisconsin > Tunnels,43.08321,-87.89144
Wisconsin > UW Madison Campus,43.07812,-89.41169
Wisconsin > UW Stout Campus,44.8972,-91.9254
Wisconsin > UW Whitewater Phy Ed Building,43.07812,-89.41169
"Wisconsin > University Of Wisconsin, Milwaukee",43.07531,-87.88285
Wisconsin > Weidman Memorial Park,43.479826,-89.95226
Wisconsin > Wequiock Falls,44.56828,-87.87903
Wisconsin > Westby Bouldering,43.656797142857144,-90.8616
Wisconsin > Wildcat Mountain,43.70217,-90.57255
Wisconsin > Willow River State Park,45.0196,-92.67418
Wisconsin > Wisconsin Dells,43.62452,-89.7782
Wisconsin > Wolf Rock,46.03896,-89.46916
Wisconsin > Wyalusing Ice,42.968795,-91.13011166666666
Wyoming > 4 Stories Snowy Range Sport Climbing Area,41.25704,-106.41404
Wyoming > 700 O Boulders,41.17047,-105.31971
Wyoming > 700C Boulders,41.15917,-105.32001
Wyoming > 700S Boulders,41.18484,-105.37826
Wyoming > 9000 Venture Series,42.37072,-105.81520454545456
Wyoming > Abiathar Peak (Ice),44.97551,-110.03183
Wyoming > Abraham Spire,41.2368,-105.4363
"Wyoming > Acres, The",41.15644,-105.34076
Wyoming > Albany Boulders (aka The Egg Forest),41.20623,-106.18358
Wyoming > Area 1:  Uvula Wall,42.325,-104.7873
Wyoming > Area 2:  The Shelf Road Wall,42.3235,-104.7793
Wyoming > Area 3:  The Revolutionary Climbing Wall of Dead Man's Gulch,42.3228,-104.7684
Wyoming > Area 4:  The Red Cloud Wall,42.3042,-104.7639
Wyoming > Area 5:  Red and White Grotto Walls,42.28986,-104.75688600000001
Wyoming > Arms Deal Wall,43.755625,-110.913275
Wyoming > Avalanche Canyon,43.707654000000005,-110.81259399999999
Wyoming > BFG Boulder,43.75332,-110.91066000000001
Wyoming > Baldwin Creek,42.79834,-108.91973
Wyoming > Baptiste Lake,42.861246666666666,-109.30878
Wyoming > Barronette Peak (Ice),44.97437,-110.08923
Wyoming > Bear Gulch,44.632,-107.1514
Wyoming > Bear Rock,42.52425,-105.76663
Wyoming > Beef Trail Towers,43.0046,-107.842
Wyoming > Beehive Buttress,41.2285,-105.4085
"Wyoming > Big Rocks, Old Teton Pass Road, Wilson WY",43.48713,-110.91686
Wyoming > Big Willow Crag and Bouldering,44.76059,-107.5475
Wyoming > Bighorn Boulder Route List,43.76241,-110.95475
Wyoming > Birthday Crag,41.37476,-110.69982
Wyoming > Black Flume,44.79154,-106.9631
Wyoming > Blacktail Butte,43.65922333333333,-110.69540333333333
Wyoming > Blair (overview),41.19472176470589,-105.38517352941177
"Wyoming > Blob Buttress and Smith's Rock, The",42.47732,-107.52236
"Wyoming > Block, The",41.17502,-105.38742
Wyoming > Boars Tusk,41.96301,-109.19848
Wyoming > Boat Rock,41.18484,-105.37826
"Wyoming > Body Dump Area and surrounding coming soon., The",41.18484,-105.37826
Wyoming > Bosin Rock,44.62264,-107.12482
Wyoming > Boswell Creek Sherman Granite Dome,41.01018,-106.10053
Wyoming > Boulder Island,43.7991,-110.7276
Wyoming > Boulder Town,43.7943,-110.718
Wyoming > Box Canyon (Central),41.18484,-105.37826
Wyoming > Boy Scout Cirque Route List,43.74664,-110.93956
Wyoming > Brahj Boulders,41.15308,-105.33457
"Wyoming > Bridge Bands, The",44.513087999999996,-109.15686000000001
"Wyoming > Bridge, The",42.47099,-106.79643
Wyoming > Brindle Falls,43.0046,-107.842
Wyoming > Brown's Park,42.51465363636364,-106.78037181818182
Wyoming > Buck Mt.,43.68933,-110.81942
Wyoming > Buffalo Hump,41.53735,-109.46803
Wyoming > Buford,41.18484,-105.37826
"Wyoming > Bunker, The",41.18484,-105.37826
Wyoming > Burgess Picnic Area,44.78482,-107.52727
Wyoming > Camel Rock,41.38802,-108.94136
Wyoming > Campjack Rocks,41.20228,-105.26702
Wyoming > Campo Nuevo,42.32795,-105.3585
Wyoming > Campsite 2 Boulder,41.15267,-105.37252
Wyoming > Campsite 2H3 boulders,44.97237,-110.45876
Wyoming > Cascade Canyon,43.7628,-110.746
Wyoming > Cascade Canyon Bouldering,43.7407,-110.80299
Wyoming > Castle Rock,41.53424,-109.4689
Wyoming > Cathedral Peak Cirque,42.82281,-109.14658
"Wyoming > Cathedral, The",43.847586666666665,-104.14023333333334
Wyoming > Cedar Mountain Boulders,44.51070307692308,-109.1169476923077
Wyoming > Central Gorge,44.59088,-107.64987
Wyoming > Chaos Ridge,43.610355,-110.824505
Wyoming > China Wall,44.08309,-107.31418
Wyoming > Chinatown,41.16117,-105.37728
Wyoming > Circus Wall,44.10072,-107.28884
Wyoming > Cirque of the Moon,42.75523,-109.13894
Wyoming > Cirque of the Sun,42.75578,-109.15999
Wyoming > Cirque of the Towers,42.77559416666667,-109.23618499999999
Wyoming > Citadel Crag,41.15546,-105.32676
Wyoming > City of Gold,44.12988,-107.23105
Wyoming > Clarks Fork Canyon,44.85596,-109.30179
Wyoming > Cleaver Peak,43.7407,-110.803
Wyoming > Cliffs Beyond Difficulty,42.14445,-106.47762
Wyoming > Cloud Peak East Cirque,44.38376,-107.17329
Wyoming > Cloud Peak SE Cirque Faces,44.37841,-107.16964
Wyoming > Cloudveil Dome,43.71893,-110.80757
Wyoming > Coke Bottle,41.16185,-105.37553
"Wyoming > College, The",41.49531,-109.46686
Wyoming > Conglomerate,41.00591,-109.64125
Wyoming > Converse County Park -- Box Elder Cyn,42.74903,-105.78659
Wyoming > Cooper's Knob,41.1918,-105.3686
Wyoming > Cottonwood Beach,42.5257,-106.7456
Wyoming > Country Outcrop,41.1458,-105.3433
"Wyoming > Cove, The",41.2276,-105.4071
Wyoming > Coyote Rocks,41.19117642857143,-105.37930928571429
Wyoming > Crag 6,44.1212625,-107.19185
Wyoming > Cranner Rock,42.52152,-107.631815
Wyoming > Crazy Woman Crags,44.17185,-106.87118
Wyoming > Crow Creek Boulders,41.18484,-105.37826
Wyoming > Crow Creek Outcrop,41.18484,-105.37826
Wyoming > Crystal Freeway,41.16452,-105.37205
Wyoming > Curt Gowdy State Park,41.23917,-105.20228
Wyoming > Curtis Canyon,43.52041,-110.65956
Wyoming > Curtis Gulch and La Bonte Canyon,42.4022675,-105.6170125
Wyoming > Dark Angel Wall,43.83714,-104.15137
Wyoming > Death Canyon,43.6576525,-110.8127975
Wyoming > Deep Lake Area,42.715924,-109.16286399999998
Wyoming > Devil's Tower Bouldering,44.590815,-104.71829
Wyoming > Devils Gate,42.44686,-107.21165
Wyoming > Dinwoody Glacier Area.,43.168848,-109.63542399999999
Wyoming > Dirty Deeds,41.18484,-105.37826
Wyoming > Disappointment Peak,43.73345,-110.79302
Wyoming > Dome Peak Area,43.16932,-109.85901
Wyoming > Dome Rock/Pedro Mountains,42.29663,-106.77144
Wyoming > Downey Park,42.41646,-105.70492
Wyoming > Downtown,44.136352,-107.247676
Wyoming > Dry Creek,44.5563,-109.1204
Wyoming > Dry Wall,44.097445,-107.29084600000002
"Wyoming > Dungeon, The",41.15664,-105.37439
Wyoming > Durrance Approach,44.58978,-104.71537000000001
Wyoming > East Bridge Bands,44.511570000000006,-109.15123999999999
Wyoming > East Fork Valley,42.8476575,-109.32065250000001
Wyoming > East Horn,43.83425,-110.76678
Wyoming > East L.A.,41.15077,-105.36726
Wyoming > East and Northeast Buttress Approach,44.5911,-104.71442
Wyoming > Enclosure,43.74139,-110.80585
Wyoming > End of the Road Rock,41.18484,-105.37826
Wyoming > Fairshare Tower,43.73509,-110.79554
Wyoming > Fall Wall,41.16219,-105.37497
Wyoming > Far Northern Winds,43.458685,-109.64484875
Wyoming > Ferris Mountains,42.2685,-107.27861
Wyoming > Fickle Finger of Fate,44.0976,-107.29321
Wyoming > Florence Canyon boulders,44.3451,-107.17264
Wyoming > Foreign Territory,41.18484,-105.37826
Wyoming > Fossil Hill,42.7134525,-108.8470575
Wyoming > Fremont Butte,42.73827,-109.6178525
Wyoming > Fremont Lake Road,42.93338,-109.794095
Wyoming > French Cattle Ranch,44.147912857142856,-107.25772428571429
Wyoming > Frustration Rock,43.84714,-104.14137
Wyoming > Funky Town,44.11852,-107.26649
Wyoming > Garden Creek Waterfall,42.7671,-106.3322
Wyoming > Garnet Canyon Rock Climbs-Not Disappointment Peak,43.73163666666667,-110.79572333333333
"Wyoming > Gauntlet, The",42.46875,-106.8038
"Wyoming > Ghost Town, The",42.64587666666667,-108.74943
Wyoming > Glacial Boulder,44.72921,-110.47249
Wyoming > Glen Dome,41.1651,-105.3769
"Wyoming > Goat Cave, The",43.19811,-110.92389
Wyoming > God's Thumb,41.53854,-109.45688
Wyoming > Gorilla Rock,41.14073,-105.30252
Wyoming > Grand Teton,43.74092,-110.80253
Wyoming > Grand Teton Traverses,43.74026,-110.80425
Wyoming > Grand Wall,43.75533,-110.91315
Wyoming > Granite Creek Towers,43.0046,-107.842
Wyoming > Granite Hot Springs,43.36982,-110.44552
Wyoming > Granite Staircase,41.17497,-105.35526
"Wyoming > Great Stone Face, The",42.4841,-107.56698
Wyoming > Green Canyon,41.26386,-105.31818
"Wyoming > Green Mile, The",44.5084,-109.1783
Wyoming > Green River Area,43.2234,-109.7926
Wyoming > Grither and Gang Bang,44.09958,-107.28727
Wyoming > Gros Ventre Cliffs,43.64034,-110.58472
Wyoming > Gros Ventre River Canyon,43.63234857142857,-110.55408
Wyoming > Gros Ventre Tower,43.62879,-110.56912
"Wyoming > Grotto, The",41.31216,-105.52671
Wyoming > H&I Crag (aka Alka-Seltzer Wall),41.18484,-105.37826
Wyoming > Halfmoon Lake,42.9307,-109.759
Wyoming > Halleck Canyon and Flying X Ranch Rock,41.8483,-105.31635
Wyoming > Hassler's Hatbox,41.16232,-105.3772
Wyoming > Haystack,42.48246,-107.58403
Wyoming > Heartbreak Hotel,41.18484,-105.37826
Wyoming > Heaven,43.83714,-104.15139
Wyoming > Heechee Wall,43.2829,-110.63075
Wyoming > Hell,43.84714,-104.14137
Wyoming > Hidden Falls,43.76658,-110.75632
Wyoming > Highway 14 Pinnacles,44.680036666666666,-107.52993666666667
Wyoming > Highway 14a Boulders,44.841206666666665,-107.84898
Wyoming > Highway 14a Pinnacles,44.768139999999995,-107.62777
Wyoming > Highway 16 granite,44.203644999999995,-106.92620166666667
Wyoming > Hitchhiker's Guide,44.10145,-107.28817
Wyoming > Hoback Shield,43.2883775,-110.53823
Wyoming > Hogs Back,42.00882,-110.54914
Wyoming > Holdout,41.15735,-105.37372
Wyoming > Holy Saturday,41.16329,-105.38281
Wyoming > Home Alone,44.08704,-107.31112
"Wyoming > Honey Pot, The",42.721925,-106.383825
"Wyoming > Hoodoos, The",44.94419,-110.71749
Wyoming > Horatio Rock,41.03479,-106.27786
Wyoming > Horse Creek Slabs,43.654,-109.6195
Wyoming > Hound Dog Crag,44.10033,-107.28463
Wyoming > Hypertension,41.18484,-105.37826
Wyoming > Ice Box (later renamed by some ... Jurassic Park),41.16588,-105.38223
Wyoming > Ice Climbing,41.60718,-109.2153
"Wyoming > Ice Plant, The",44.10009,-107.28914
Wyoming > Ice Point,43.76922,-110.76678
"Wyoming > Island, The",44.50815,-109.17734
Wyoming > Jackson Hole Mountain Resort,43.596431,-110.866861
Wyoming > Jenny Lake Bouldering,43.752271666666665,-110.73021
Wyoming > Jim Creek Road,43.202290000000005,-109.980785
Wyoming > Jungle Gym,44.1387,-107.245
Wyoming > Just For Kix Wall,44.5135,-109.1583
Wyoming > Kagevah Peak,42.9191,-109.3461
Wyoming > Kissing Rocks,41.50942,-109.42093
"Wyoming > La Bouteille, Route list",43.74799,-110.94637
Wyoming > Lake Point,44.15710875,-107.23330375
Wyoming > Lamar Valley,47.8117,-112.18276
Wyoming > Lamburger Rock,44.5801,-107.1591
Wyoming > Lamina Boulder,41.28551,-106.73952
Wyoming > Land of the Rising Moon,41.16616,-105.37581
Wyoming > Lankin Dome,42.53256,-107.56149
Wyoming > Laradise,43.0046,-107.842
Wyoming > Laramie Peak Region,42.26865333333333,-105.45210533333334
Wyoming > Laramie Peak Wildlife Habitat Management Area,41.99043638297872,-105.40636276595744
Wyoming > Late Bloomer Wall,44.51356,-109.15949
Wyoming > Lava Creek,44.94345,-110.64024
Wyoming > Layn's worlds!,43.432027500000004,-110.7412175
Wyoming > Leaning Man,44.09377,-107.29595
Wyoming > Leg Lake,42.64598,-108.98315
Wyoming > Little Bear Gulch 28 Routes Topo,42.4667,-105.8194
Wyoming > Little Horn,44.40249,-107.19883
Wyoming > Little Medicine Bow National Forest,42.5524,-105.7067
Wyoming > Little Sandy Valley,42.7551,-109.204
Wyoming > Little Seneca Lake,43.06679,-109.65198
Wyoming > Little Tongue River Crags,44.79188,-107.36129
Wyoming > Lizard Rocks/Honzel and Grettel,42.993770000000005,-109.76041
Wyoming > Look Out Point Area,42.762,-106.3299
"Wyoming > Lost Boulders, The",41.15828,-105.36291
Wyoming > Lost Immigrant Spire,42.24377,-108.86943
Wyoming > Lost Twin Lakes,44.274328000000004,-107.13517000000002
Wyoming > Lost Wall,44.14257,-107.23303
"Wyoming > Lost Wall, The",41.18484,-105.37826
Wyoming > Louis Lake Loop Granite,42.694775,-108.89038500000001
"Wyoming > Love Shack, The",42.46632,-106.82856
Wyoming > Lower Canyon Granite,44.50563384615385,-109.17685846153846
Wyoming > MRC Complex Ice/Mixed Climbing,41.16391,-105.37036
Wyoming > Mansface,41.51506,-109.4779
Wyoming > Master Blaster,41.18484,-105.37826
"Wyoming > Maze  (aka Amaze-ing), The",41.18017,-105.32848
Wyoming > McIntosh Peak,42.5197,-107.52234
Wyoming > Mecca,44.13803,-107.232678
Wyoming > Medicine Bow Peak Area,41.3408,-106.326
"Wyoming > Merlon, The",44.37982,-107.16596
Wyoming > Middle Teton,43.72992,-110.81132
Wyoming > Midsummer Wall,41.18484,-105.37826
Wyoming > Miner's Delight,42.544275,-108.66628499999999
Wyoming > Mondo Beyondo,44.13157636363636,-107.25689727272726
Wyoming > Monolith Cirque,42.76334,-109.18024
"Wyoming > Moonstone, The",42.5291,-107.51412
Wyoming > Moose Falls,44.15201,-110.67267
Wyoming > Moosehead Bay,43.00261571428572,-109.78536
Wyoming > Mound Woodson,41.18484,-105.37826
Wyoming > Mount Fryxell (Peak 11270 at head of Paintbrush Canyon),43.78807,-110.81588
Wyoming > Mount Glory,43.51216,-110.935
Wyoming > Mount Moran,43.835,-110.776
Wyoming > Mount St. John,43.78208,-110.77049
Wyoming > Mount Woolsey,44.40102,-107.17714
"Wyoming > Mouth, The",44.8541,-109.30207
Wyoming > Mt Owen,43.74701,-110.7973
Wyoming > Muscle and Fitness,41.17264,-105.34965
Wyoming > Mystery Boulder,43.79767,-110.72943
"Wyoming > Narrows (East Rim), The",42.4715,-106.79171
Wyoming > Nat's Three Star Roof,41.15053,-105.37051
Wyoming > Natural Corrals Superior,41.795365000000004,-108.90388
Wyoming > Nautilus,41.15478,-105.37467
Wyoming > New Fork Park,43.1479975,-109.856195
Wyoming > Nez Perce,43.7193,-110.7976
Wyoming > North Beaver Creek Canyon aka Paradise Valley,44.75841,-107.79744
Wyoming > North Face & Northwest Corner,44.59158,-104.71485
"Wyoming > North Fork, Route List",43.77476,-110.89678
Wyoming > North Table Mountain,41.92014,-109.02058
Wyoming > North Twin Lion,42.88456,-109.33154
"Wyoming > Nunatak, Route List, The",43.74468,-110.90574
Wyoming > Old Easy,41.1632,-105.37104
Wyoming > Old Folks' Wall,41.16529,-105.38314
Wyoming > Old Road Crags,44.08510866666667,-107.29975266666666
Wyoming > Owl Roofs,41.7973,-107.243
Wyoming > Parade Rock,41.18484,-105.37826
Wyoming > Parking Lot Boulders,41.154225,-105.378695
Wyoming > Party Dome,41.18484,-105.37826
Wyoming > Pathfinder Marina,42.47029,-106.85823
Wyoming > Peak Lake,43.15388,-109.70483
Wyoming > Phantom Ridge,41.2842,-106.40985
Wyoming > Pilot Peak,44.96061,-109.91809
Wyoming > Piney Creek Canyon,44.55891272727273,-106.94088090909091
Wyoming > Pink Towers of the Sierra Madre,41.07654,-106.90341
Wyoming > Plumb Line Crag,41.156988,-105.325044
Wyoming > Point of Rocks,41.89463,-108.502025
Wyoming > Poland Hill,41.16696,-105.39746
Wyoming > Pooh Corner,44.09073,-107.30599
Wyoming > Post Creek,44.575450000000004,-107.67078
Wyoming > Power Tower Wall,42.4648,-106.828
Wyoming > Prairie Shrine Boulder,41.27884,-106.74013
Wyoming > Pulpit Rock,41.51444,-109.40823
Wyoming > Purgatory,43.848275,-104.13952499999999
Wyoming > Question Wall,44.09938,-107.28795
Wyoming > Ragged Top,41.43488,-105.34163
Wyoming > Rancher Rock,42.5698,-107.7807
Wyoming > Rattlesnake/Sphinx,44.51365,-109.14399
Wyoming > Raven Wall,44.09977,-107.28944
Wyoming > Rawlins Uplift: Boxcar Willie,41.78458,-107.25008
Wyoming > Rawlins Uplift: Solar Sanctuary,41.81487,-107.26601
Wyoming > Rawlins Uplift: Underworld,41.82282,-107.26846
Wyoming > Rawlins Uplift: Watchtowers,41.82185,-107.268725
Wyoming > Reaper's Ridge - Rubber Rose Buttress,42.48978,-107.50602
Wyoming > Red Desert,41.97468,-108.93952
Wyoming > Red Sandy,43.8564,-104.129405
Wyoming > Red Sentinel,43.73407,-110.79444
Wyoming > Renn's Dog Boulder,43.84714,-104.14137
Wyoming > Resurrection Rocks,44.093975,-107.29544999999999
Wyoming > Reynolds Hill,41.17386,-105.35395
Wyoming > River of Souls,43.844716,-104.14055599999999
Wyoming > Road Side Cliff Band,41.00646,-109.63917000000001
"Wyoming > Rock Shop, The",42.4929325,-108.8361625
Wyoming > Rock Springs Buttress,43.58595333333333,-110.86782333333333
Wyoming > Rodeo Wall,43.30207,-110.76243
Wyoming > Rogers Canyon,41.387164999999996,-105.47832
Wyoming > Roof Ranch,41.18484,-105.37826
Wyoming > Ross Lakes Area,43.25389333333334,-109.66597666666667
Wyoming > Route 14 towers (Wapiti Valley to East Park),44.5122,-110.5499
Wyoming > Sanctuary,43.84714,-104.14137
Wyoming > Scab Creek Buttress,42.81851,-109.47911500000001
"Wyoming > Schoolyard, The",41.18484,-105.37826
Wyoming > Sellers Mountain,42.10616,-105.57086749999999
Wyoming > Seminoe Mountains,42.16495,-106.908525
Wyoming > Shady Wall; Route List,43.75262,-110.91846
